Reporte_Diario
5.285714285714286
6.285714285714286
6.785714285714286
6.857142857142857
6.571428571428571
6.642857142857143
6.571428571428571
6.428571428571429
6.5
5.857142857142857
5.857142857142857
6.142857142857143
5.714285714285714
4.785714285714286
5.428571428571429
4.214285714285714
3.857142857142857
3.9285714285714284
4.5
4.714285714285714
5.071428571428571
5.214285714285714
4.928571428571429
5.071428571428571
5.0
4.857142857142857
4.857142857142857
6.0
5.785714285714286
6.142857142857143
6.142857142857143
6.428571428571429
6.357142857142857
7.142857142857143
6.571428571428571
7.428571428571429
7.714285714285714
7.214285714285714
7.642857142857143
7.785714285714286
8.714285714285714
8.5
9.285714285714286
10.0
10.0
11.0
11.142857142857142
10.642857142857142
10.785714285714286
10.071428571428571
10.0
10.214285714285714
10.5
10.214285714285714
10.214285714285714
10.142857142857142
9.428571428571429
8.857142857142858
8.928571428571429
7.857142857142857
8.357142857142858
9.357142857142858
9.5
10.0
9.928571428571429
9.857142857142858
9.857142857142858
12.357142857142858
12.214285714285714
12.428571428571429
12.571428571428571
12.285714285714286
12.428571428571429
13.5
12.428571428571429
13.071428571428571
13.785714285714286
13.214285714285714
13.285714285714286
14.285714285714286
14.214285714285714
13.642857142857142
14.857142857142858
14.5
14.214285714285714
14.0
13.928571428571429
12.785714285714286
13.0
12.0
11.357142857142858
11.785714285714286
11.428571428571429
10.285714285714286
9.857142857142858
8.285714285714286
6.5
6.142857142857143
5.928571428571429
6.0
5.928571428571429
6.142857142857143
8.0
6.928571428571429
7.0
7.0
7.285714285714286
7.5
7.071428571428571
6.714285714285714
6.857142857142857
7.285714285714286
7.142857142857143
7.142857142857143
7.0
6.785714285714286
5.142857142857143
5.285714285714286
5.142857142857143
5.285714285714286
5.214285714285714
5.071428571428571
5.214285714285714
5.714285714285714
5.857142857142857
5.214285714285714
5.071428571428571
5.142857142857143
5.142857142857143
5.357142857142857
5.071428571428571
5.071428571428571
4.642857142857143
4.785714285714286
4.714285714285714
4.642857142857143
4.857142857142857
5.5
5.285714285714286
7.357142857142857
8.142857142857142
8.285714285714286
