Reporte_Diario
0.8571428571428571
1.0
1.2857142857142858
1.3571428571428572
1.2857142857142858
1.2142857142857142
2.0714285714285716
2.0714285714285716
2.2142857142857144
2.5
2.357142857142857
2.5
2.642857142857143
2.7857142857142856
2.9285714285714284
2.7857142857142856
2.5714285714285716
2.642857142857143
2.7142857142857144
3.142857142857143
2.5714285714285716
2.7142857142857144
2.642857142857143
2.5
3.2142857142857144
4.142857142857143
4.928571428571429
5.214285714285714
5.428571428571429
5.642857142857143
5.571428571428571
5.857142857142857
6.142857142857143
6.0
7.357142857142857
8.071428571428571
8.0
8.142857142857142
7.928571428571429
6.857142857142857
7.071428571428571
7.285714285714286
6.928571428571429
6.642857142857143
7.357142857142857
7.642857142857143
7.857142857142857
8.0
6.928571428571429
6.5
7.071428571428571
7.571428571428571
8.214285714285714
9.071428571428571
9.0
8.928571428571429
9.857142857142858
10.142857142857142
9.642857142857142
9.428571428571429
9.857142857142858
10.357142857142858
11.357142857142858
12.5
12.357142857142858
11.571428571428571
11.714285714285714
11.142857142857142
12.357142857142858
13.0
12.857142857142858
14.571428571428571
14.357142857142858
15.142857142857142
19.428571428571427
20.357142857142858
20.642857142857142
20.357142857142858
21.785714285714285
21.928571428571427
24.5
25.714285714285715
26.357142857142858
28.357142857142858
30.0
30.285714285714285
31.5
32.285714285714285
28.928571428571427
29.0
31.214285714285715
32.0
32.57142857142857
32.42857142857143
31.214285714285715
32.5
32.42857142857143
32.357142857142854
30.5
30.642857142857142
30.428571428571427
30.785714285714285
31.571428571428573
33.5
32.714285714285715
33.5
34.214285714285715
35.642857142857146
33.714285714285715
33.07142857142857
32.642857142857146
32.142857142857146
32.785714285714285
31.857142857142858
32.57142857142857
34.0
32.714285714285715
31.428571428571427
31.357142857142858
31.142857142857142
29.571428571428573
28.357142857142858
29.857142857142858
31.071428571428573
30.571428571428573
30.857142857142858
31.285714285714285
30.785714285714285
29.357142857142858
26.928571428571427
27.428571428571427
27.285714285714285
25.285714285714285
24.071428571428573
22.857142857142858
23.071428571428573
21.642857142857142
18.785714285714285
17.642857142857142
15.428571428571429
15.428571428571429
15.214285714285714
15.357142857142858
15.642857142857142
13.928571428571429
16.285714285714285
19.071428571428573
18.714285714285715
19.0
18.785714285714285
21.285714285714285
21.785714285714285
21.714285714285715
21.642857142857142
19.928571428571427
20.285714285714285
19.857142857142858
18.142857142857142
18.285714285714285
15.571428571428571
12.785714285714286
12.285714285714286
11.571428571428571
11.357142857142858
9.428571428571429
8.857142857142858
9.928571428571429
10.571428571428571
10.714285714285714
9.785714285714286
9.785714285714286
10.142857142857142
10.571428571428571
9.214285714285714
9.785714285714286
9.5
9.571428571428571
9.571428571428571
8.5
8.928571428571429
8.071428571428571
7.571428571428571
7.928571428571429
7.714285714285714
7.714285714285714
