Beta,Desviacion 90%,Limite Inferior,Limite Superior
64.57191495000001,1.3218669227746558,63.250048027225354,65.89378187277467
63.646202139999986,1.3123574747220874,62.3338446652779,64.95855961472208
62.42527673999999,1.2997090424027928,61.12556769759719,63.72498578240278
61.12268731,1.2860774468438625,59.83660986315614,62.408764756843865
57.31913458999998,1.2454196528837367,56.07371493711624,58.56455424288372
54.468127769999995,1.2140515452352683,53.254076224764724,55.68217931523527
53.87478366000001,1.2074208522861924,52.66736280771382,55.082204512286204
53.877184019999994,1.207447749957407,52.669736270042584,55.084631769957404
53.50552541,1.203275901020191,52.302249508979806,54.70880131102019
53.27847942,1.2007201891885781,52.07775923081142,54.479199609188576
52.35087824,1.1902217662662535,51.160656473733745,53.541100006266255
51.52514197999999,1.1807977063258104,50.344344273674174,52.7059396863258
51.88015106999999,1.1848585814315424,50.69529248856845,53.06500965143153
52.56263468,1.1926265279204007,51.3700081520796,53.755261207920405
56.09017873,1.2319960466570021,54.858182683342996,57.322174776657
59.44267746,1.2682798243041498,58.17439763569585,60.71095728430415
61.538144970000005,1.290440850029339,60.24770411997066,62.828585820029346
62.87054773999999,1.3043361297922154,61.56621161020777,64.17488386979221
65.01418248,1.3263860793352815,63.68779640066472,66.34056855933528
67.98409197999999,1.3563430705399702,66.62774890946002,69.34043505053995
69.12947339,1.3677210359944558,67.76175235400555,70.49719442599445
70.2148929,1.3784166843147339,68.83647621568527,71.59330958431472
72.27519088000001,1.398493737565714,70.8766971424343,73.67368461756573
73.26724798000001,1.4080589643728687,71.85918901562714,74.67530694437288
73.05620177,1.4060295459010252,71.65017222409898,74.46223131590102
75.90403631999999,1.4331720757914173,74.47086424420857,77.33720839579141
77.08201703,1.4442502038552938,75.63776682614471,78.5262672338553
77.43311480999999,1.4475356455152675,75.98557916448472,78.88065045551527
75.43061702,1.4286956828574289,74.00192133714258,76.85931270285742
73.01151280999999,1.4055994413476416,71.60591336865234,74.41711225134763
70.86955302999999,1.3848277229966395,69.48472530700336,72.25438075299662
68.35095142,1.3599977327786452,66.99095368722135,69.71094915277865
67.11037318999999,1.3475991526098172,65.76277403739017,68.4579723426098
64.5573188,1.3217175137137664,63.23560128628624,65.87903631371377
65.15357852999999,1.3278072613961833,63.82577126860381,66.48138579139618
64.80263312000001,1.324226360138432,63.47840675986158,66.12685948013844
64.28601831,1.3189373476299688,62.967080962370034,65.60495565762997
63.85269105,1.3144846073597676,62.53820644264023,65.16717565735976
62.928391960000006,1.3049360208591032,61.623455939140904,64.23332798085912
