Beta,Desviacion 90%,Limite Inferior,Limite Superior
54.55105736999999,1.214975411354708,53.33608195864528,55.766032781354696
55.207477399999995,1.2222635314502965,53.9852138685497,56.42974093145029
55.331134950000006,1.2236316212532012,54.1075033287468,56.55476657125321
54.737040789999995,1.2170447847296324,53.519996005270364,55.954085574729625
54.546301490000005,1.2149224480989609,53.331379041901045,55.761223938098965
54.280064949999996,1.2119538471258866,53.06811110287411,55.49201879712588
55.01555061999999,1.22013710445378,53.795413515546215,56.23568772445377
55.79097436,1.228705706800937,54.56226865319906,57.01968006680094
56.431663369999995,1.2357406356950646,55.19592273430493,57.66740400569506
56.741476590000005,1.2391281378027648,55.50234845219724,57.98060472780277
56.78465015,1.239599463222511,55.545050686777486,58.02424961322251
56.60509654,1.2376380988182833,55.36745844118172,57.84273463881828
57.34620730999999,1.2457137337126967,56.10049357628729,58.59192104371269
57.685756579999996,1.2493962519929156,56.43636032800708,58.93515283199291
57.28080817,1.245003208542951,56.035804961457046,58.525811378542954
57.05011211,1.2424935799530827,55.807618530046916,58.292605689953085
56.556387619999995,1.2371054878603138,55.31928213213968,57.79349310786031
56.003042990000004,1.231038725658193,54.77200426434181,57.2340817156582
55.44461611999999,1.224885779720391,54.219730340279604,56.66950189972038
55.56369247,1.2262003951888603,54.33749207481114,56.78989286518886
55.76393977999998,1.2284079743439247,54.535531805656056,56.9923477543439
56.20819375999999,1.233291439682462,54.97490232031753,57.441485199682454
55.940627449999994,1.230352536451997,54.710274913548,57.17097998645199
55.39468623999999,1.2243341285474156,54.17035211145257,56.61902036854741
54.804102549999996,1.2177900952252148,53.586312454774784,56.02189264522521
54.10727633,1.2100233156054814,52.897253014394515,55.31729964560548
53.574354289999995,1.204049592282632,52.370304697717366,54.778403882282625
53.657834429999994,1.2049873087026302,52.45284712129737,54.86282173870262
54.16634418,1.2106836147800322,52.95566056521997,55.377027794780034
54.30416786999999,1.2122228997194235,53.09194497028057,55.516390769719415
53.983355810000006,1.208636878494758,52.77471893150525,55.191992688494764
53.603904889999995,1.2043816119899966,52.39952327801,54.80828650198999
53.83370081,1.2069603980014434,52.62674041199856,55.040661208001445
53.713335159999986,1.20561033413097,52.50772482586902,54.91894549413095
53.68764472999998,1.2053219853238313,52.482322744676146,54.892966715323816
53.873056130000016,1.2074014937632938,52.665654636236724,55.08045762376331
54.21443985,1.2112209938532945,53.0032188561467,55.425660843853294
55.56612878999999,1.2262272777057268,54.33990151229427,56.79235606770572
56.57122463999999,1.2372677485348755,55.333956891465114,57.808492388534866
