Acumulados_Reportados
1991.8571428571427
2175.928571428571
2364.9999999999995
2559.571428571428
2750.857142857142
2941.714285714285
3135.999999999999
3323.999999999999
3512.4285714285706
3698.1428571428564
3880.1428571428564
4068.857142857142
4264.928571428571
4462.214285714285
4668.714285714285
4865.928571428571
5071.999999999999
5290.714285714284
5535.642857142856
5796.0714285714275
6077.642857142856
6362.428571428571
6646.5714285714275
6932.285714285713
7245.785714285713
7579.499999999998
7909.642857142855
8279.785714285712
8661.571428571426
9072.999999999996
9490.35714285714
9913.999999999996
10350.642857142853
10815.714285714283
11302.571428571426
11828.499999999996
12387.071428571426
12961.214285714283
13537.714285714283
14104.499999999996
14707.214285714283
15306.642857142853
15924.642857142853
16543.142857142855
17152.714285714283
17783.714285714283
18422.92857142857
19046.42857142857
19651.35714285714
20245.785714285714
20822.0
21372.928571428572
21932.857142857145
22516.07142857143
23095.785714285717
23670.07142857143
24250.857142857145
24828.928571428572
25400.285714285714
25968.785714285714
26527.142857142855
27092.642857142855
27654.35714285714
28211.35714285714
28754.42857142857
29297.28571428571
29811.42857142857
30320.214285714283
30809.714285714283
31287.92857142857
31742.92857142857
32182.571428571428
32622.35714285714
33048.92857142857
33461.642857142855
33864.5
34263.07142857143
34640.92857142857
35009.5
35381.42857142857
35755.0
36107.5
36461.857142857145
36818.78571428572
37171.92857142857
37517.0
37860.857142857145
38197.07142857143
38526.21428571428
38847.35714285714
39161.142857142855
39467.92857142857
39775.642857142855
40074.92857142857
40366.142857142855
40646.71428571428
40911.428571428565
41156.35714285714
41386.07142857142
41612.428571428565
41835.07142857142
42047.928571428565
42256.428571428565
42453.64285714285
42639.714285714275
42818.85714285713
42999.35714285713
43183.7857142857
43362.499999999985
43530.999999999985
43698.14285714284
43866.14285714284
44039.07142857141
44213.285714285696
44387.99999999998
44560.92857142855
44735.785714285696
44903.07142857141
45074.07142857141
45256.64285714284
45446.285714285696
45632.21428571427
45821.07142857141
46021.57142857141
46222.285714285696
46423.35714285712
46622.21428571427
46820.57142857141
47020.999999999985
47217.14285714284
47409.71428571427
47610.92857142855
47804.21428571427
47990.71428571427
48168.07142857141
48346.21428571427
48525.07142857141
48705.64285714284
48886.64285714284
49068.85714285712
49244.49999999998
49433.99999999998
49624.92857142855
49813.785714285696
49985.71428571427
50159.42857142855
50340.71428571427
50523.999999999985
50708.85714285713
50894.499999999985
51078.71428571427
51266.85714285712
51458.571428571406
51650.14285714283
51852.21428571426
52041.071428571406
52224.14285714283
52406.071428571406
52607.64285714283
52805.99999999998
53006.571428571406
53206.35714285712
53407.571428571406
53608.99999999998
53813.571428571406
54020.571428571406
54229.35714285712
54442.85714285712
54654.21428571427
54865.499999999985
55077.85714285713
55302.42857142856
55521.999999999985
55742.64285714284
55966.71428571427
56197.42857142855
56425.99999999998
56653.42857142855
56882.071428571406
57106.571428571406
57329.71428571426
57548.49999999998
57773.285714285696
57999.35714285712
58226.571428571406
58454.49999999998
58688.99999999998
58918.42857142855
59149.14285714283
59375.78571428569
59604.99999999997
59834.857142857116
60069.71428571426
60309.78571428569
60550.71428571426
60800.071428571406
61045.071428571406
61290.92857142855
