Acumulados_Reportados
12.35714285714286
12.714285714285717
13.071428571428575
13.428571428571432
13.78571428571429
14.071428571428577
15.78571428571429
17.928571428571434
20.21428571428572
22.571428571428577
24.85714285714286
28.642857142857146
32.92857142857143
38.285714285714285
43.785714285714285
49.214285714285715
54.642857142857146
60.142857142857146
66.21428571428572
73.78571428571429
80.07142857142858
86.21428571428572
92.21428571428572
98.21428571428572
104.14285714285715
108.57142857142858
112.92857142857144
116.35714285714288
120.35714285714288
124.42857142857144
128.42857142857144
132.57142857142858
136.64285714285717
139.21428571428575
142.14285714285717
146.3571428571429
150.71428571428575
155.00000000000003
159.8571428571429
165.2857142857143
170.50000000000003
175.71428571428575
180.71428571428575
185.8571428571429
191.64285714285717
197.50000000000003
203.21428571428575
210.3571428571429
217.3571428571429
223.71428571428575
230.14285714285717
237.00000000000003
243.5714285714286
250.42857142857147
257.64285714285717
264.78571428571433
273.0714285714286
281.42857142857144
289.14285714285717
297.0714285714286
306.00000000000006
314.9285714285715
323.7142857142858
332.6428571428572
342.2142857142858
351.4285714285715
360.50000000000006
369.1428571428572
378.50000000000006
388.8571428571429
399.42857142857144
409.7142857142857
420.07142857142856
433.35714285714283
448.9285714285714
464.99999999999994
483.2857142857142
502.3571428571428
522.2142857142857
542.1428571428571
562.7857142857142
583.8571428571428
605.2857142857142
626.2142857142857
646.5714285714286
667.5
688.7142857142857
708.8571428571428
728.7857142857142
752.7142857142857
776.9285714285713
807.0714285714284
835.7857142857141
865.4285714285712
896.9285714285712
932.3571428571427
968.2142857142856
1006.9285714285712
1047.6428571428569
1088.7142857142856
1129.7142857142856
1171.0714285714284
1211.142857142857
1247.5
1282.2857142857142
1312.357142857143
1342.5
1372.142857142857
1401.5714285714284
1426.7857142857142
1452.0714285714284
1477.4285714285713
1502.3571428571427
1527.7142857142856
1552.8571428571427
1577.0714285714284
1600.3571428571427
1622.5714285714284
1645.9999999999998
1667.8571428571427
1690.5714285714284
1712.9285714285713
1734.7857142857142
1758.357142857143
1782.2857142857142
1806.2142857142856
1830.2142857142856
1853.2857142857142
1876.7142857142856
1900.8571428571427
1925.5714285714284
1950.7857142857142
1974.2857142857142
1997.7142857142856
2020.7142857142856
2043.6428571428569
2066.4999999999995
2088.9999999999995
2112.142857142857
2133.428571428571
2153.2857142857138
2172.857142857142
2192.1428571428564
2210.2857142857138
2226.857142857142
2243.1428571428564
2262.857142857142
2282.714285714285
2301.9285714285706
2320.999999999999
2341.4285714285706
2361.6428571428564
2380.7857142857138
2401.357142857142
2421.9999999999995
2442.642857142857
2463.142857142857
2482.428571428571
2502.8571428571427
2525.0
2545.5
2566.6428571428573
2587.7857142857147
2608.928571428572
2629.3571428571436
2649.142857142858
2667.928571428572
2685.2857142857147
2702.6428571428573
2720.0
2737.3571428571427
2756.0
2775.3571428571427
2793.285714285714
2810.8571428571427
2826.7142857142853
2845.9999999999995
2865.2857142857138
2882.9999999999995
2901.2857142857138
2920.2142857142853
2937.8571428571427
2955.2142857142853
2972.642857142857
2990.142857142857
3006.8571428571427
3022.428571428571
3037.5714285714284
3051.5
3065.4285714285716
3075.9285714285716
3086.5
3097.214285714286
3107.0714285714284
3115.928571428571
3124.642857142857
3132.5714285714284
3140.928571428571
3149.2142857142853
3157.2857142857138
3165.357142857142
3173.2857142857138
3181.071428571428
3188.4285714285706
3195.7857142857133
3203.0714285714275
3210.3571428571418
3217.42857142857
3223.785714285713
3230.071428571427
3235.8571428571413
3241.071428571427
3246.285714285713
3251.2142857142844
3256.2142857142844
3261.071428571427
3265.3571428571413
3269.714285714284
3274.2857142857124
3278.9285714285697
3283.071428571427
3287.571428571427
3293.4285714285697
3300.214285714284
3309.214285714284
3318.1428571428555
3327.571428571427
3338.2142857142844
3348.8571428571418
3360.3571428571418
3373.8571428571418
3387.2857142857133
3400.5714285714275
3413.92857142857
3427.785714285713
3441.7142857142844
3455.42857142857
3469.7142857142844
3483.571428571427
3497.571428571427
3511.3571428571413
3524.6428571428555
3538.214285714284
3550.6428571428555
3561.8571428571413
3573.9285714285697
3585.9285714285697
3598.071428571427
3609.2142857142844
3619.785714285713
3630.3571428571413
3639.571428571427
3647.785714285713
3655.92857142857
3663.785714285713
3671.8571428571413
3679.214285714284
3686.6428571428555
3693.785714285713
3700.1428571428555
3706.4285714285697
3712.499999999998
3719.499999999998
3726.999999999998
3733.7857142857124
3741.5714285714266
3749.214285714284
3757.214285714284
3765.2857142857124
3773.0714285714266
3781.0714285714266
3788.857142857141
3796.7142857142835
3805.142857142855
3813.5714285714266
3822.0714285714266
3829.9285714285693
3837.785714285712
3846.2142857142835
