Beta,Desviacion 90%,Limite Inferior,Limite Superior
63.083801290000004,1.306546376466493,61.77725491353351,64.3903476664665
63.05128054,1.306209559845791,61.74507098015421,64.35749009984579
62.3605789,1.2990353556307561,61.06154354436924,63.65961425563076
61.11930012,1.2860418115567742,59.83325830844323,62.40534193155677
59.874127949999995,1.2728742557138106,58.601253694286186,61.147002205713804
59.172778580000006,1.2653972425959545,57.907381337404054,60.43817582259596
57.49753389000001,1.2473562608360422,56.250177629163964,58.74489015083605
57.32725381,1.2455078562225341,56.08174595377747,58.57276166622253
57.184791,1.243959300241672,55.94083169975833,58.42875030024167
57.039281499999994,1.2423756345044663,55.796905865495525,58.281657134504464
56.74615811,1.2391792545859246,55.506978855414076,57.98533736458593
56.11036148000001,1.2322176793242217,54.87814380067579,57.34257915932423
55.102903559999994,1.2211053787693715,53.88179818123062,56.32400893876937
55.94939933,1.2304489965941834,54.718950333405814,57.17984832659418
57.62483397999999,1.2487363267348697,56.37609765326512,58.87357030673486
58.993117250000005,1.2634747726267874,57.72964247737322,60.25659202262679
59.429407059999996,1.2681382465627968,58.1612688134372,60.697545306562795
59.23478836,1.2660601019377755,57.96872825806223,60.50084846193778
59.06306570999999,1.264223605173953,57.798842104826036,60.32728931517394
58.89724988,1.2624477438948791,57.634802136105115,60.15969762389488
59.757897789999994,1.2716381771840006,58.48625961281599,61.029535967183996
59.421802729999996,1.268057111223498,58.1537456187765,60.689859841223495
60.09281808,1.2751967222547742,58.817621357745224,61.36801480225478
60.119615759999995,1.2754810199958053,58.844134740004186,61.395096779995804
59.71574998,1.2711896488708105,58.44456033112919,60.98693962887081
59.85819147,1.27270484627272,58.585486623727284,61.13089631627272
60.58813094,1.2804413185574477,59.30768962144255,61.86857225855745
61.28868682,1.2878226537535769,60.00086416624642,62.57650947375358
62.45413103,1.3000093842755742,61.15412164572442,63.754140414275575
63.88551313,1.3148224049947135,62.570690725005285,65.20033553499471
64.37952858999999,1.319896260517298,63.059632329482696,65.69942485051729
63.90983327,1.315072646565397,62.5947606234346,65.22490591656539
63.186702589999975,1.3076115511729953,61.87909103882698,64.49431414117296
61.96109718999999,1.2948678620753924,60.6662293279246,63.25596505207538
60.280138189999995,1.277182684448841,59.00295550555116,61.557320874448834
59.31021476000001,1.2668659119888301,58.04334884801118,60.57708067198884
57.87174825999998,1.2514087964580818,56.6203394635419,59.12315705645806
56.51873743000001,1.2366936421523957,55.28204378784761,57.755431072152405
55.04033278,1.2204118833860949,53.81992089661391,56.26074466338609
