Beta,Desviacion 90%,Limite Inferior,Limite Superior
53.26928400999999,1.2006165676982816,52.06866744230171,54.469900577698276
54.00878171,1.208921476055425,52.79986023394458,55.217703186055424
54.55729931999999,1.2150449205375207,53.34225439946247,55.772344240537514
54.94470566,1.2193512501884003,53.725354409811594,56.1640569101884
56.688655069999996,1.2385512417166953,55.450103828283304,57.92720631171669
58.60812115999999,1.259345230911639,57.34877592908835,59.86746639091163
60.1590282,1.275899033171924,58.88312916682808,61.434927233171926
61.157511959999994,1.2864437659748638,59.87106819402513,62.44395572597486
62.00804316,1.2953583094728618,60.71268485052714,63.30340146947286
61.60079868999999,1.2910976000098027,60.309701089990185,62.8918962900098
60.61847516999999,1.2807619188276143,59.337713251172374,61.899237088827604
58.583733900000006,1.2590831923536565,57.32465070764635,59.84281709235366
57.385024310000006,1.246135267169932,56.13888904283007,58.63115957716994
54.19700206,1.211026186749946,52.985975873250055,55.40802824674995
50.78764297,1.1723166448016262,49.615326325198374,51.959959614801626
47.61672390999999,1.1351301481264504,46.48159376187354,48.75185405812644
44.9686298,1.1031148464894533,43.86551495351055,46.071744646489456
43.06936616,1.0795683469012696,41.98979781309873,44.14893450690127
41.163356650000004,1.0554102149345357,40.10794643506547,42.21876686493454
39.45999693000001,1.033342819167498,38.42665411083251,40.49333974916751
38.03825652999999,1.0145564209377083,37.02370010906228,39.0528129509377
37.792134690000005,1.0112688132959864,36.78086587670402,38.80340350329599
37.00696446,1.0007086039545752,36.00625585604542,38.00767306395458
36.709016209999994,0.9966720402904119,35.71234416970958,37.70568825029041
37.03491973999999,1.0010865032025629,36.03383323679743,38.03600624320256
38.58556139999999,1.0218292116955503,37.56373218830444,39.607390611695536
40.40015591,1.045580374224563,39.35457553577544,41.445736284224566
43.16274020000001,1.0807379610696806,42.08200223893033,44.24347816106969
45.77165954,1.112920729462474,44.65873881053753,46.884580269462475
48.403432110000004,1.144468860980773,47.25896324901923,49.54790097098078
51.161446109999986,1.176622931145797,49.984823178854185,52.338069041145786
54.00369793,1.2088645775728075,52.79483335242719,55.21256250757281
57.35712283000001,1.2458322852858275,56.11129054471418,58.60295511528584
59.69979029000001,1.2710197678222683,58.42877052217774,60.97081005782228
62.5400676,1.3009034799987662,61.239164120001234,63.840971079998766
65.29468694,1.3292443538597918,63.96544258614021,66.6239312938598
68.10062122000001,1.3575050038097483,66.74311621619026,69.45812622380976
69.37606438,1.3701582558737129,68.00590612412628,70.74622263587372
69.53829538000001,1.3717593293127792,68.16653605068723,70.91005470931279
