Beta,Desviacion 90%,Limite Inferior,Limite Superior
54.75826425999999,1.2172807073315772,53.540983552668415,55.975544967331565
53.48140532,1.2030046543178998,52.2784006656821,54.6844099743179
52.632993500000005,1.1934244686440676,51.43956903135594,53.82641796864407
52.25006878,1.189075238874309,51.06099354112569,53.43914401887431
50.73693907,1.1717313068570658,49.56520776314293,51.90867037685707
50.02087476,1.1634334429714017,48.857441317028595,51.1843082029714
50.00629999000001,1.1632639336386208,48.84303605636139,51.16956392363863
50.17314559999999,1.165202927915305,49.00794267208469,51.338348527915294
50.817025210000004,1.1726557066926775,49.644369503307324,51.989680916692684
51.38663267000001,1.179209534691934,50.207423135308076,52.56584220469195
51.61031891,1.1817732998694495,50.42854561013055,52.792092209869445
51.40950072,1.179471891084472,50.23002882891552,52.58897261108447
52.03819995999999,1.1866619992515095,50.85153796074848,53.224861959251506
52.650950089999995,1.1936280292339496,51.457322060766046,53.844578119233944
53.888656340000004,1.2075762968543582,52.68108004314565,55.09623263685436
54.87406756,1.2185671859567244,53.65550037404328,56.09263474595672
55.517989039999996,1.225695991230966,54.29229304876903,56.74368503123096
55.75488912,1.2283082830908045,54.5265808369092,56.983197403090806
56.61801599,1.237779328957063,55.38023666104294,57.855795318957064
57.97861875,1.2525637381106351,56.726055011889365,59.23118248811064
59.82832134,1.2723872573005182,58.55593408269949,61.10070859730052
61.35363932,1.2885048771382395,60.06513444286176,62.64214419713824
62.73126663,1.3028905394638712,61.428376090536126,64.03415716946387
63.39227398999999,1.3097369133676797,62.08253707663231,64.70201090336768
63.95167554,1.3155030703237771,62.63617246967622,65.26717861032377
64.44263633,1.3205430132142164,63.12209331678578,65.76317934321422
64.34866585,1.3195798517207904,63.029085998279214,65.66824570172079
64.5089353,1.3212221298675801,63.187713170132426,65.83015742986758
64.2325096,1.3183883221203836,62.914121277879616,65.55089792212038
63.61424580999999,1.3120279704259556,62.302217839574034,64.92627378042594
62.876528040000004,1.3043981630983732,61.57212987690163,64.18092620309838
62.048035660000004,1.2957759671210587,60.752259692878944,63.34381162712106
61.08078871000001,1.2856365787771353,59.79515213122287,62.366425288777144
59.90291784000001,1.2731802435161568,58.62973759648385,61.176098083516166
57.97203735,1.2524926441701516,56.71954470582985,59.224529994170155
56.12911132999999,1.2324235411852666,54.896687788814724,57.36153487118526
54.6183005,1.215724009018957,53.40257649098104,55.83402450901895
53.480811169999996,1.2029979719280464,52.27781319807195,54.683809141928045
52.50231411,1.1919420058858265,51.31037210411417,53.69425611588583
