Beta,Desviacion 90%,Limite Inferior,Limite Superior
56.65654830999999,1.23820045283697,55.41834785716302,57.89474876283696
58.439685579999995,1.2575342944493382,57.18215128555066,59.69721987444933
59.659629,1.2705921751873217,58.38903682481268,60.93022117518733
60.439153309999995,1.278866137778668,59.160287172221324,61.718019447778666
62.23008087,1.2976754393385188,60.93240543066148,63.52775630933852
63.65021174,1.3123988121898522,62.33781292781015,64.96261055218986
64.40234410999999,1.3201301194210466,63.08221399057894,65.72247422942104
64.97007905,1.3259361152079547,63.64414293479204,66.29601516520795
65.58299540000002,1.3321757584015896,64.25081964159843,66.9151711584016
65.46222608,1.3309486103081967,64.1312774696918,66.79317469030819
65.51881926,1.3315237995921871,64.18729546040781,66.85034305959219
64.57857199,1.321935059937665,63.256636930062335,65.90050704993766
64.28375157,1.3189140944057323,62.96483747559427,65.60266566440573
65.39031151,1.3302173420304206,64.06009416796958,66.72052885203043
65.22259886,1.328510380388996,63.89408847961101,66.551109240389
65.30031029000001,1.3293015916356126,63.9710086983644,66.62961188163563
65.52553059,1.331591994249007,64.19393859575099,66.85712258424901
65.67391993999999,1.3330989055791715,64.34082103442081,67.00701884557917
66.18969118000001,1.338323425317511,64.8513677546825,67.52801460531752
67.05178621,1.3470108009177777,65.70477540908223,68.39879701091778
68.52537101,1.3617318645288994,67.1636391454711,69.8871028745289
70.08678568,1.3771586481583087,68.70962703184169,71.46394432815832
71.31625963,1.389185306088683,69.92707432391133,72.70544493608868
72.95884743,1.405092399512451,71.55375503048755,74.36393982951246
73.46007227999999,1.4099106074198002,72.05016167258019,74.8699828874198
74.15227331999999,1.4165376995009802,72.73573562049901,75.56881101950097
75.32902813000001,1.427733285125353,73.90129484487466,76.75676141512537
77.00779446,1.4435546993571857,75.56423976064282,78.45134915935718
79.21444891000002,1.4640911143493862,77.75035779565063,80.6785400243494
80.41229711,1.4751192707272445,78.93717783927275,81.88741638072725
80.89377638,1.4795289156643392,79.41424746433566,82.37330529566435
80.51498047999999,1.4760608051614674,79.03891967483852,81.99104128516146
79.21023868000002,1.4640522057769902,77.74618647422302,80.67429088577701
77.685994,1.4498973822786563,76.23609661772134,79.13589138227864
76.15164589,1.4355077762571935,74.7161381137428,77.5871536662572
75.17143765,1.4262390738121056,73.7451985761879,76.5976767238121
73.89795636000001,1.4141064930162404,72.48384986698377,75.31206285301624
72.34749088000001,1.3991930496130691,70.94829783038693,73.74668392961308
70.85814880000001,1.3847162962373196,69.4734325037627,72.24286509623732
