Beta,Desviacion 90%,Limite Inferior,Limite Superior
44.547306529999986,1.0979349942179784,43.44937153578201,45.645241524217965
42.86710421,1.077030434434725,41.790073775565276,43.944134644434726
42.81081058000001,1.076323017034127,41.73448756296588,43.887133597034136
41.298368339999996,1.0571396179656143,40.24122872203438,42.355507957965614
38.92527897,1.026317582548376,37.89896138745163,39.951596552548374
39.09415886,1.0285415462154726,38.06561731378453,40.12270040621547
40.46690899,1.0464438226663901,39.42046516733361,41.51335281266639
40.718135049999994,1.0496870552630257,39.668447994736965,41.76782210526302
42.16488515,1.0681724268021,41.0967127231979,43.2330575768021
43.38754299999999,1.08354868855338,42.30399431144661,44.471091688553365
44.00693968,1.0912556022654454,42.915684077734554,45.09819528226545
45.97640883,1.115407153035163,44.86100167696483,47.09181598303516
48.0525095,1.1403126414266287,46.912196858573374,49.192822141426625
50.63207173000001,1.1705197644771883,49.461551965522816,51.8025914944772
52.59522358,1.1929961856102873,51.40222739438971,53.78821976561029
53.53786421000001,1.2036394767490193,52.33422473325099,54.74150368674903
52.83573709,1.1957208096331153,51.640016280366886,54.03145789963312
52.35727144999999,1.1902944403612337,51.16697700963876,53.54756589036123
54.15471406,1.2105536341451855,52.94416042585482,55.36526769414519
56.6457793,1.2380827715879197,55.40769652841208,57.88386207158792
56.97880421,1.2417168302892783,55.73708737971072,58.22052104028928
57.84872665000001,1.2511598640184487,56.59756678598156,59.09988651401846
58.80881418999999,1.2614995894509626,57.54731460054903,60.070313779450956
59.00087174999999,1.263557810221969,57.73731393977802,60.264429560221956
59.196851929999994,1.265654618147772,57.93119731185222,60.462506548147765
58.84280269,1.2618640780575665,57.580938611942436,60.10466676805756
58.458713290000006,1.2577390016635894,57.20097428833642,59.71645229166359
56.47336499,1.236197142437503,55.237167847562496,57.709562132437505
54.56755669,1.2151591360478564,53.352397553952144,55.78271582604786
55.75836853,1.2283466090700672,54.53002192092993,56.986715139070064
56.080493780000005,1.2318896792368403,54.84860410076316,57.31238345923685
54.908177890000005,1.2189458645681819,53.68923202543182,56.12712375456819
52.00436038,1.1862761031787223,50.81808427682128,53.19063648317872
47.79002114,1.1371938794918326,46.65282726050817,48.92721501949183
44.62206105999999,1.0988558266664763,43.52320523333351,45.72091688666647
42.65888101,1.0744114597540613,41.58446955024594,43.73329246975406
40.01267461,1.040554168755886,38.972120441244115,41.05322877875588
38.69379168,1.023261294249284,37.670530385750716,39.71705297424928
37.74015281999999,1.0105730900570253,36.72957972994297,38.750725910057014
