Beta,Desviacion 90%,Limite Inferior,Limite Superior
53.36183549000001,1.2016591067429534,52.16017638325706,54.56349459674296
51.24053881,1.1775320761377597,50.06300673386224,52.418070886137755
49.35889886,1.1557093678240715,48.20318949217592,50.51460822782407
47.91840543,1.1387203478190584,46.77968508218094,49.05712577781906
46.19454125,1.1180500144717642,45.07649123552824,47.31259126447176
44.45044795,1.096740732415363,43.353707217584635,45.54718868241536
43.99295341999999,1.0910821773741677,42.90187124262582,45.08403559737416
43.35177463,1.0831019616968005,42.2686726683032,44.4348765916968
42.99038192,1.078577990852159,41.91180392914784,44.06895991085216
42.749675370000006,1.0755542305858141,41.67412113941419,43.82522960058582
42.94860296000001,1.078053771037577,41.870549188962435,44.02665673103758
42.11283444,1.0675129170904725,41.045321522909525,43.180347357090476
41.980413200000015,1.0658332309959662,40.91457996900405,43.04624643099598
43.31331101999999,1.0826213671126923,42.2306896528873,44.39593238711269
44.405132820000006,1.0961815522040157,43.30895126779599,45.50131437220402
46.06697663999999,1.1165052192545093,44.95047142074549,47.1834818592545
46.93780004999999,1.1270086973058426,45.81079135269415,48.06480874730583
48.030152519999994,1.1400473388106873,46.890105181189305,49.17019985881068
49.14902806999999,1.153249750414548,47.99577831958545,50.30227782041454
51.80960693000001,1.1840527504834963,50.62555417951651,52.9936596804835
53.654224289999995,1.2049467717884772,52.44927751821152,54.85917106178847
55.704141019999994,1.2277491527329412,54.476391867267054,56.931890172732935
57.43484699,1.2466761080012512,56.188170881998744,58.68152309800125
58.807403909999984,1.2614844635014641,57.545919446498516,60.06888837350145
59.29602459000001,1.2667143519403052,58.0293102380597,60.56273894194032
59.701050569999985,1.271033183550627,58.43001738644936,60.97208375355061
59.49661854,1.268855142184101,58.2277633978159,60.7654736821841
59.98270547,1.2740278669222929,58.7086776030777,61.256733336922295
60.18145265000001,1.2761368085249178,58.905315841475094,61.45758945852493
61.202492050000004,1.2869167554647862,59.915575294535216,62.48940880546479
61.31577413000001,1.2881072070683142,60.027666922931694,62.60388133706832
60.22278147,1.2765749183943602,58.94620655160564,61.49935638839436
58.8029712,1.2614369193165387,57.541534280683464,60.06440811931654
56.83408291999999,1.2401389004204044,55.59394401957959,58.0742218204204
56.68879651,1.23855278682813,55.45024372317187,57.92734929682813
56.64969282999999,1.2381255390318897,55.4115672909681,57.88781836903188
55.701429739999995,1.227719273336472,54.473710466663526,56.92914901333646
54.12173191,1.2101849428569078,52.911546967143096,55.33191685285691
53.050382060000004,1.1981471533743737,51.85223490662563,54.248529213374376
