Beta,Desviacion 90%,Limite Inferior,Limite Superior
50.4023473,1.1678613438781271,49.23448595612187,51.57020864387813
49.80367942000001,1.16090482642853,48.64277459357148,50.96458424642854
49.791753979999996,1.1607658293718397,48.630988150628156,50.952519809371836
49.08837076,1.152537888686654,47.935832871313345,50.24090864868665
48.99390572,1.1514283899833415,47.842477330016656,50.145334109983345
48.817597129999996,1.149354768005546,47.66824236199445,49.96695189800554
48.93538471,1.1507405198822096,47.78464419011779,50.086125229882214
48.77081063,1.1488038685304196,47.62200676146958,49.91961449853042
48.06702319000001,1.1404848373727718,46.92653835262723,49.20750802737278
47.554455129999994,1.1343876958216632,46.42006743417833,48.68884282582166
47.523029109999996,1.1340128078967529,46.389016302103244,48.65704191789675
47.346905500000005,1.1319094926522948,46.21499600734771,48.4788149926523
48.07480661,1.140577172123067,46.93422943787694,49.21538378212307
49.21443152,1.154016819868359,48.06041470013164,50.36844833986836
49.95593146,1.1626779409150518,48.79325351908495,51.118609400915055
50.403106869999995,1.1678701437569665,49.23523672624303,51.57097701375696
50.74808917,1.1718600513553197,49.57622911864468,51.91994922135532
51.31425050000001,1.178378736694033,50.13587176330597,52.49262923669404
52.13032304,1.1877119070057183,50.94261113299428,53.31803494700572
53.13322150999999,1.1990822562968637,51.93413925370313,54.33230376629685
53.70663076999999,1.2055350908596116,52.50109567914038,54.9121658608596
53.83141641000001,1.20693478941851,52.6244816205815,55.03835119941852
54.34437215,1.2126715534191594,53.13170059658084,55.557043703419154
54.59799388,1.2154979900811314,53.382495889918864,55.81349187008113
54.4510388,1.2138610804732557,53.23717771952674,55.66489988047326
54.192739199999984,1.2109785592390971,52.98176064076089,55.40371775923908
54.04332891999999,1.2093080630705435,52.83402085692945,55.25263698307054
53.85925418,1.207246819388788,52.652007360611215,55.066500999388786
53.40390996,1.2021327524425454,52.201777207557456,54.606042712442544
52.24698804,1.1890401835553792,51.05794785644462,53.436028223555375
51.42533983000001,1.1796535729334938,50.24568625706652,52.60499340293351
50.79791868,1.1724352344417452,49.62548344555826,51.970353914441745
49.65794847,1.1592051156224759,48.498743354377524,50.81715358562248
49.69574501000001,1.1596461891054757,48.53609882089454,50.85539119910548
50.63831263,1.1705919012815513,49.46772072871845,51.808904531281556
51.01758428,1.1749674825342489,49.84261679746575,52.19255176253425
51.46225664000001,1.1800769170874246,50.28217972291258,52.64233355708743
51.88482615,1.1849119658546525,50.69991418414535,53.069738115854655
52.344009779999986,1.1901436848755886,51.1538660951244,53.53415346487557
